,coin,time,addresses_active_count,addresses_new_non_zero_count,addresses_count,addresses_receiving_count,addresses_sending_count,transactions_transfers_volume_sum,mining_hash_rate_mean,mining_difficulty_latest
1647,ETH,1451088000,2282,120,34858,1947,1475,145239.877462704,489393674489.842,8625935362559.0
1648,ETH,1451952000,2533,147,36260,2075,1609,1036290.68490783,492699537663.071,8515768057445.0
1649,ETH,1457308800,8041,1817,91500,7328,4409,1478973.61378029,998092568614.756,17463847706371.0
1650,ETH,1470441600,19228,1825,416531,17809,8466,1805420.16262209,3663659754981.03,52107208485682.0
1651,ETH,1485388800,16431,2298,787333,14774,7551,1069258.4230075,7855077309024.99,113136736287457.0
1652,ETH,1493337600,42618,11274,1334763,36614,24051,14523581.6882945,21647401450746.9,338514206757093.0
1653,ETH,1500768000,134703,28320,3999795,93628,76379,6945659.6526356,70821214542323.1,1351710947339660.0
1654,ETH,1501372800,108275,41241,4205329,92974,42760,14210709.5959969,73969143484382.3,1372243545079420.0
1655,ETH,1503964800,175887,52640,5523627,137048,89415,20965240.188451,90252985362618.2,2256143279961960.0
1656,ETH,1504828800,192467,54813,6054905,150511,89209,13165294.4920033,97647463025715.9,2352250386358140.0
1657,ETH,1508025600,139572,37631,7512068,110038,70222,9194029.05610224,100176600721661.0,3005035136510620.0
1658,ETH,1525996800,378266,90893,30212836,262456,164825,2186589.09412898,218434741541662.0,3323065187944370.0
1659,ETH,1534636800,283965,41077,37292968,154260,90201,785272.314596223,237936671979522.0,3529495121253430.0
1660,ETH,1579132800,259840,63794,65443746,136379,97066,1686739.40265816,157522366238513.0,2045397384594320.0
1661,ETH,1579564800,212778,40903,65666625,113179,83456,984609.748220678,159386840158562.0,2166659898698380.0
1662,ETH,1595289600,376641,92941,79712564,233690,170293,2334555.70757147,169909138420340.0,2322754333838140.0
1663,ETH,1443571200,1490,73,22002,1352,912,509759.659572365,309540652844.151,5448599135063.0
1664,ETH,1445990400,1699,128,25369,1536,1139,976137.761683128,393363859347.273,6954179467569.0
1665,ETH,1467158400,18991,1890,320657,17815,8042,1266233.02001565,3808123065531.97,54978551572534.0
1666,ETH,1479254400,15608,1597,633457,14119,7521,1081713.73398546,4750976521919.32,68790331935191.0
1667,ETH,1502236800,134365,40907,4546274,109446,74809,11091709.6268698,79045492940598.7,1698393433866850.0
1668,ETH,1518739200,311007,88097,23820449,243852,154744,4344207.16844398,206121928771023.0,2931779766069500.0
1669,ETH,1529971200,363353,54075,34021413,193031,172474,1938246.50283832,223515230788311.0,3478092868613640.0
1670,ETH,1549756800,155953,23730,44798399,101071,69083,1447512.95380174,139084041134657.0,2820123141723500.0
1671,ETH,1555459200,254306,64505,47938198,159721,109967,2226678.1327382,137549287563161.0,1886282406934870.0
1672,ETH,1562803200,281037,59053,54462944,167457,118658,3719547.88139937,166536763643230.0,2276697850447990.0
1673,ETH,1578960000,243662,48006,65323225,125860,101903,2592015.47357341,156470851603665.0,2102352884296060.0
1674,ETH,1580169600,190032,35764,65924087,100075,82908,1188144.06092507,154708076861874.0,2073280081553060.0
1675,ETH,1594944000,384442,97900,79347958,233583,181428,1873579.14025036,176338344257699.0,2350476304386250.0
1676,ETH,1601510400,358750,72797,86348460,183855,172132,3735904.3251733,242582974612263.0,3311954798739210.0
1677,ETH,1611532800,467889,123320,98862330,289578,222060,3966857.1134897,334291686405515.0,4431616715817890.0
1678,ETH,1612310400,550200,155908,100164328,349745,262903,4676157.5309087,342212490026501.0,4613276923629420.0
1679,ETH,1447459200,1794,83,29837,1683,1224,283612.91365512,469489457759.978,8042898894265.0
1680,ETH,1490659200,32428,8588,1075126,28958,19138,11010677.9488766,15666769599158.0,229721750948805.0
1681,ETH,1547078400,241397,46851,43687538,154161,109426,3152249.33871809,172252676996957.0,2742821931604600.0
1682,ETH,1596240000,442810,109558,80900276,249472,215358,3045970.21259058,183619991077752.0,2478994166433540.0
1683,ETH,1596844800,416095,107446,81725806,235496,193744,1610743.79148567,190036794257173.0,2514342144845180.0
1684,ETH,1599091200,348892,77576,84178604,232411,153107,6251646.63693113,211604309371806.0,2723753179537520.0
1685,ETH,1624233600,478850,87175,120513223,244366,232569,3908121.84297848,499092484769848.0,6555154847430850.0
1686,ETH,1444003200,1395,80,22437,1304,854,163914.617753147,364272534122.82,6428856045865.0
1687,ETH,1459728000,11653,1149,133003,11033,4835,439243.149483239,1777768930741.77,25711600260911.0
1688,ETH,1468454400,19786,2211,352931,18760,8005,929945.58542697,4154046720215.92,59272858371388.0
1689,ETH,1471132800,19163,1656,432692,17838,8490,1610520.96351774,4181827802103.02,60127979002046.0
1690,ETH,1481587200,14426,1426,687866,13520,6828,1106448.27262145,5774808366176.7,81779984944042.0
1691,ETH,1492300800,27796,4413,1234430,25358,14502,1798698.99750651,18352356958887.6,274529683922936.0
1692,ETH,1518393600,394940,127789,23437776,307930,187925,4653423.51659699,202440994552953.0,2977321079989650.0
1693,ETH,1521676800,304806,62189,26523930,219629,128040,1544254.01843072,224396789737391.0,3283589739443870.0
1694,ETH,1554940800,284524,65474,47606604,167861,144137,2939592.43718522,139920145174609.0,1917690691155140.0
1695,ETH,1575331200,224906,54840,62549599,126165,76663,1267637.89176536,168418099178999.0,2647474396177220.0
1696,ETH,1607385600,401981,95813,93008582,213897,180106,2501790.01271717,272920480112087.0,3554257973623460.0
1697,ETH,1611964800,502843,152608,99558971,311747,247339,3223397.64102621,328760903919664.0,4182195210177490.0
1698,ETH,1477094400,18578,1471,586446,15488,9860,501736.985689788,7254523200226.35,104384079250475.0
1699,ETH,1521072000,317769,77648,26016665,244339,139235,1877798.79339544,215052109002206.0,3202601644701180.0
1700,ETH,1528934400,359735,89983,33146708,247483,139504,4071114.56014917,218599957608667.0,3261445432561330.0
1701,ETH,1543536000,235165,43723,41878544,159212,103109,17336105.9221827,169561738106652.0,2459673314327850.0
1702,ETH,1603843200,407905,93607,88782020,213948,176615,3389910.08302741,252029087677446.0,3353547496533800.0
1703,ETH,1609459200,445278,102048,95739372,228217,214623,2485365.4827244,282424600682404.0,3733667038278400.0
1704,ETH,1624492800,523980,92943,120785714,239936,270342,2544816.37229749,473104306766171.0,6420884201003830.0
1705,ETH,1484784000,16179,2313,771189,14774,8351,1002399.58543499,7629466954781.33,112083108477511.0
1706,ETH,1507593600,154041,43592,7301778,118833,79538,11035842.4039157,98117070017162.2,3046670309806920.0
1707,ETH,1510617600,199988,62508,9006463,149983,99621,10922739.2206937,102585931617967.0,1411423284316850.0
1708,ETH,1511568000,216984,70971,9747516,167287,110395,16138251.2675062,112037234221436.0,1555857371051200.0
1709,ETH,1521244800,271646,65530,26160112,205475,115096,1232063.33310163,220871193650453.0,3331514689743840.0
1710,ETH,1523577600,324122,77324,27926225,235826,142008,2219429.59375776,211447412796093.0,3116258491924050.0
1711,ETH,1554163200,310402,72766,47080210,183749,161677,4101162.9722655,132090403805762.0,1826758391651520.0
1712,ETH,1566086400,242602,51363,56743143,143031,95286,1236748.10873334,168837658858000.0,2341135526709000.0
1713,ETH,1588032000,320857,93624,71637081,179753,129181,1297950.68159898,161767463531432.0,2184454443768440.0
1714,ETH,1453939200,4459,963,45591,4150,2019,921917.806347817,611672644920.882,10747566224048.0
1715,ETH,1464912000,16840,1938,251284,15760,7369,626453.602571851,3138174730794.0,45487381622724.0
1716,ETH,1512345600,276215,115414,10625274,218514,148428,20586346.6282688,100396777897464.0,1495442891407530.0
1717,ETH,1512777600,311016,114219,11298115,213659,137471,6409861.95023948,104449780566281.0,1602385448137990.0
1718,ETH,1560816000,311976,84223,52815242,193135,120717,2863624.2763231,149476725508798.0,2034062766722450.0
1719,ETH,1569369600,253504,61175,58893356,160004,85443,2768572.77110202,182566325299771.0,2512592964781370.0
1720,ETH,1595376000,395975,96385,79808949,234833,186052,2913939.23644835,170194645792631.0,2288864008765290.0
1721,ETH,1608508800,402169,90796,94635284,222003,179249,3394212.94590452,276525326059720.0,3680807205071030.0
1722,ETH,1466899200,21197,1560,314735,20231,6979,622549.084973051,3771934329024.34,53984665370828.0
1723,ETH,1472515200,19899,1820,460765,18511,8905,778415.076753709,4756061669910.25,68527992379601.0
1724,ETH,1484870400,17870,2348,773537,15774,8610,2698642.94567586,7374995030433.78,106260810626877.0
1725,ETH,1499817600,131339,37174,3686727,104844,64847,12807723.9942614,61857639528369.8,1210731325557550.0
1726,ETH,1506902400,140401,38903,7006763,108566,68626,7015056.63710102,93941378970286.9,2807953055709680.0
1727,ETH,1557360000,253883,65481,49291114,161976,123976,2830078.28056075,142355213407795.0,1944210273733290.0
1728,ETH,1585526400,267567,71557,69457650,147364,103476,1648135.17452786,168645622343072.0,2208328276928480.0
1729,ETH,1611446400,445826,113318,98739010,255667,218680,3071417.35683929,328239515662705.0,4399646529919480.0
1730,ETH,1622678400,593952,116784,118858067,280652,310829,2703780.13292811,569630175691678.0,7560264416641260.0
1731,ETH,1469664000,23671,2937,391578,20965,12169,7431830.25038845,3916288700542.91,57673533780135.0
1732,ETH,1471651200,19362,1695,442757,17915,8850,1548159.82648844,4443554165416.91,62091117338207.0
1733,ETH,1476748800,20390,1486,580765,16626,11337,2767128.56201558,6570370047409.83,99258373693468.0
1734,ETH,1498176000,140575,48959,2983381,113005,76808,10153894.1355836,49856958831148.5,881256003938445.0
1735,ETH,1511481600,218081,69731,9676545,172591,113371,13772423.9878155,111726500795704.0,1567424372001750.0
1736,ETH,1518134400,369110,102915,23087664,286660,170942,5142893.27593226,197512812584379.0,2789011810415280.0
1737,ETH,1589155200,331093,92702,72827217,193984,130890,2384783.27901457,168695544048634.0,2285189862600230.0
1738,ETH,1611878400,530180,173840,99406363,348739,241768,5228656.70656164,331379532304877.0,4441434955939420.0
1739,ETH,1612224000,521483,151380,100008420,339570,246774,4966276.47588394,346245764763517.0,4568424778870150.0
1740,ETH,1461369600,12583,953,151509,12109,4850,1014162.21945035,2160894559430.04,30921984757890.0
1741,ETH,1477267200,18471,1498,589235,17191,8680,651058.996584697,7135485625311.27,105196447903994.0
1742,ETH,1493942400,50095,14831,1423292,43586,28644,23284405.0150758,22963174534850.8,344683892043582.0
1743,ETH,1496707200,93592,36450,2221091,81574,51733,20314549.2542198,37085730226078.1,633977499608096.0
1744,ETH,1536451200,278538,37558,38321701,156893,92335,2172238.80960849,219015431440796.0,3253849545130260.0
1745,ETH,1578096000,198434,43103,64901436,108040,76982,1131728.90154796,157860037434487.0,2091859222903070.0
1746,ETH,1578528000,229864,44205,65109849,119743,85564,1338017.24101628,152224779689218.0,2057442123036290.0
1747,ETH,1586131200,287360,81210,69901172,170829,108795,2698077.56789095,159630690269946.0,2112153851633840.0
1748,ETH,1593561600,409751,101935,77737299,224901,193611,1826827.83473283,173243296583899.0,2439529662245040.0
1749,ETH,1498003200,119668,30248,2886341,74510,78696,4991900.94688751,49522645970007.2,860257533027062.0
1750,ETH,1515369600,643389,264032,17515712,534020,328873,15139541.8264773,125530925057846.0,2016243120462440.0
1751,ETH,1544745600,224141,42188,42474852,148225,102789,2698912.8063581,154235372642033.0,2179953119783760.0
1752,ETH,1556755200,226055,61854,48861695,150579,99420,2100680.86323312,142228447206658.0,1950922053099690.0
1753,ETH,1559260800,354727,107879,51288059,219983,137186,3457103.45286524,157369722384866.0,2137682282200810.0
1754,ETH,1574812800,218194,47628,62243942,119068,74444,2246104.85505312,165005642446791.0,2611794658185530.0
1755,ETH,1588982400,340301,100582,72637603,188505,154406,1460323.11767119,169918870855069.0,2238013467666710.0
1756,ETH,1614384000,499189,143301,103804757,306722,243965,2548199.18956466,400446358630985.0,5481361061694490.0
1757,ETH,1464307200,19744,3858,226752,18399,9165,2575346.8062406,2917554314820.2,43043342774845.0
1758,ETH,1480636800,16556,2514,665484,15272,7072,3315280.19416608,5007519140848.52,72448398965839.0
1759,ETH,1487462400,17208,1832,832529,15816,8820,2343842.04823445,9553383783987.98,140023791566524.0
1760,ETH,1491782400,31474,6459,1196177,27568,18619,8607305.45047574,17062527871566.8,253234536973505.0
1761,ETH,1498608000,133105,42425,3196855,106481,67309,10539417.7808703,54519740957995.5,946822022986346.0
1762,ETH,1504051200,185483,57493,5581120,146242,86451,35607412.7092094,91096433010696.5,2301562423725560.0
1763,ETH,1519603200,349032,87045,24694726,265826,160621,2456218.29982162,203375113820748.0,3028751546533150.0
1764,ETH,1520294400,344292,79531,25337172,244227,175145,1949002.74356019,212507672187248.0,3148136949332840.0
1765,ETH,1522195200,263701,54379,26888690,200330,115385,2459366.65844545,224306842865717.0,3276116639836010.0
1766,ETH,1526515200,402182,104285,30753284,265051,145245,1691786.54321671,216513169827934.0,3335975532197340.0
1767,ETH,1527033600,396809,94880,31317781,275267,156802,2637955.89083706,212691987679782.0,3386271710458270.0
1768,ETH,1554249600,292611,68078,47148288,189308,147659,4156186.48134302,131114625744882.0,1786988065539520.0
1769,ETH,1556323200,215559,43937,48574311,134347,98529,1913234.96406852,141900834728634.0,1897496238404770.0
1770,ETH,1564790400,225870,57520,55787303,142102,86487,1254866.29288195,167018801576610.0,2254181718862500.0
1771,ETH,1584057600,288381,69541,68325503,180848,111842,8175603.10194848,165295619181156.0,2185723435551710.0
1772,ETH,1613001600,533153,160911,101416075,337579,265812,2988978.38780465,368914581390121.0,5012408488093400.0
1773,ETH,1438560000,0,76,9637,0,0,,68760578661.1602,1154731637775.0
1774,ETH,1478304000,16302,1452,613140,14971,8052,863566.167271743,3676914187458.67,52933253032609.0
1775,ETH,1516147200,700017,262788,19802497,525547,407291,15950849.3895475,145456446135275.0,2309422385528380.0
1776,ETH,1583193600,232483,52857,67754326,131668,88259,1758695.59464034,169966496720052.0,2263515466530600.0
1777,ETH,1619049600,694866,219188,112259991,447202,347990,4972094.04643055,513554683134887.0,6972114766681400.0
1778,ETH,1477180800,17409,1291,587737,14694,9426,432743.420850938,7095912760392.03,101861360743103.0
1779,ETH,1486166400,16880,1802,803714,15277,8558,1769216.39616906,7921554695128.29,114910747842092.0
1780,ETH,1490486400,30223,7178,1057687,27203,18046,9610422.41048095,15302774654036.4,228663686185273.0
1781,ETH,1492387200,29452,5806,1240236,26898,16020,2397544.12834071,18682825184453.1,281244914710104.0
1782,ETH,1505260800,170419,46577,6295118,126600,91087,9625374.86028706,95020234682126.3,2302765504215710.0
1783,ETH,1518825600,316744,88432,23908881,248354,150489,4186708.33509733,207665487963899.0,3030779458634650.0
1784,ETH,1525219200,352782,76953,29412452,249641,161521,2661127.39173634,205531015425677.0,3195505578085160.0
1785,ETH,1533340800,329665,68560,36428116,190359,94916,946521.522666359,247642132570852.0,3581496049038940.0
1786,ETH,1557187200,242072,62743,49157715,166330,115417,3382862.61821549,143930432521996.0,1963255283453960.0
1787,ETH,1565308800,289600,61984,56195901,166415,123611,1864858.3225587,169960390410308.0,2219600888542110.0
1788,ETH,1565481600,240569,50515,56303970,146264,95579,1185616.77083127,170721600350388.0,2293656809862510.0
1789,ETH,1568073600,281554,51040,58083357,150989,89992,1480112.04802899,167114712608182.0,2246778662195410.0
1790,ETH,1582243200,259119,54619,67171308,130610,108681,1706633.55659175,167540038592006.0,2262760121693130.0
1791,ETH,1596672000,463473,123420,81495049,261267,222103,2442973.6727747,184791835330979.0,2505076177488080.0
1792,ETH,1612569600,506364,150335,100630797,332282,242974,3424582.07898052,353526579757991.0,4712960862256450.0
1793,ETH,1451520000,2578,194,35561,2034,1694,389547.036171491,498185059158.719,8466782972844.0
1794,ETH,1459555200,10753,1042,130962,10308,4299,375127.453739466,1614896639791.99,24106504729121.0
1795,ETH,1462579200,14178,1279,172434,13345,6523,1507103.18260869,2361234608406.11,33655992760662.0
1796,ETH,1471996800,19573,1796,450014,18266,8742,1000820.6423136,4584626272511.25,66551621235109.0
1797,ETH,1472947200,19893,1696,470176,18728,8752,1388054.01895211,4591617797283.87,66622515207500.0
1798,ETH,1482969600,15042,2278,723337,13727,8208,4563283.23726872,5522787456795.1,80041757932507.0
1799,ETH,1491696000,28595,5395,1189718,25518,15532,6785997.24308546,16977617995226.8,255351733753819.0
1800,ETH,1530057600,373569,90885,34112298,216682,131677,1929459.79066815,235843944478345.0,3548842483802710.0
1801,ETH,1547337600,197366,42892,43805605,134014,79074,1773086.77285914,170015173066080.0,2626567156795610.0
1802,ETH,1571270400,241524,58011,60047572,134624,76094,1199977.90097678,181111551547707.0,2470439303125930.0
1803,ETH,1573776000,238333,49878,61645677,130981,81670,1486952.14865901,173307492927210.0,2541671122990870.0
1804,ETH,1596585600,459418,124801,81371629,262548,215699,2415653.82974576,183174883458875.0,2405703539854990.0
1805,ETH,1617753600,538244,142692,109432904,338612,254529,2982614.27022165,498496769259974.0,6669544037169140.0
1806,ETH,1461542400,13177,1048,153582,12634,5228,712819.254764313,2224772864811.25,31873040610285.0
1807,ETH,1468540800,19457,2182,355113,18252,7832,3905574.10095375,4066936496767.1,57629055450274.0
1808,ETH,1509321600,166123,48243,8190897,127916,82496,10818687.7980685,101667432096871.0,1404385891646710.0
1809,ETH,1566691200,258886,52534,57198787,144823,84176,1220890.26493787,164555799204062.0,2258348591505890.0
1810,ETH,1573948800,222421,47408,61741428,109763,80203,786730.5171889,174467028430287.0,2583435002457440.0
1811,ETH,1439856000,1294,276,16005,1046,824,1548718.91502124,250647826221.543,4329807603837.0
1812,ETH,1460937600,12483,888,146764,11995,4978,638535.012606962,2068407493597.93,30362547693219.0
1813,ETH,1567728000,299772,58449,57877142,167468,95905,1815222.23870257,160733305983362.0,2192281485342530.0
1814,ETH,1573084800,319133,69627,61196611,136739,81032,1158868.36416582,176067784145281.0,2413612899391530.0
1815,ETH,1587254400,290892,71633,70801902,149060,137769,1435712.29320424,164515916878957.0,2210309054181480.0
1816,ETH,1607731200,424053,143287,93433951,255396,191636,1721818.45470644,270109174745747.0,3651188996812580.0
1817,ETH,1620864000,717066,182598,116140443,434434,306661,5263777.49687579,588361644935777.0,8215644666066950.0
1818,ETH,1621209600,646111,153710,116824070,376036,293666,4394849.16834952,583119831595819.0,7898440461669790.0
1819,ETH,1624147200,438045,71561,120426048,209417,222935,1457391.20200846,524631902504727.0,7100718263483840.0
1820,ETH,1447113600,1822,102,29423,1686,1251,891132.500979902,453764414101.155,7802943052331.0
1821,ETH,1449446400,1952,108,32338,1692,1260,451666.833938128,439992011786.097,7647624641214.0
1822,ETH,1493164800,40987,13918,1311245,36844,19224,11164071.214043,20148949786503.1,316244880599341.0
1823,ETH,1495670400,81901,34355,1850280,70399,46681,14569926.3148164,28944041620943.5,460183719282937.0
1824,ETH,1506297600,137119,33919,6763143,102635,72096,8265940.92657502,95432643120721.5,2801521840055050.0
1825,ETH,1531699200,324533,65729,34965198,213512,126014,1725691.40645348,233235546684779.0,3403032623744750.0
1826,ETH,1535414400,311432,50508,37733395,196680,114949,1449743.53155732,238250256528289.0,3574055375878990.0
1827,ETH,1556236800,249803,57940,48530374,164415,114664,4522744.43367397,137990494234658.0,1882902868796360.0
1828,ETH,1577059200,219213,85275,64206815,113141,73192,1808351.86683721,148303187957461.0,2488936997398840.0
1829,ETH,1608681600,456561,92743,94819862,261103,192965,2787869.77091913,282067605771593.0,3843705894509680.0
1830,ETH,1448582400,1660,57,31463,1579,1016,679065.032408979,447187939032.675,7667223349130.0
1831,ETH,1451779200,2454,144,35952,2018,1603,370819.993497967,493841843786.117,8361240176043.0
1832,ETH,1481846400,16129,1459,692598,14746,7007,1379348.38013154,5912223892803.82,83636973159038.0
1833,ETH,1483315200,14916,1901,730972,13899,7320,2857196.95549076,5646488469873.93,82786922702292.0
1834,ETH,1488326400,24640,4513,859818,21271,12956,11794016.4159609,10522012814087.0,152184952411664.0
1835,ETH,1503619200,166765,48044,5346405,132645,83579,10333091.0933383,88515317344796.0,2233332489332300.0
1836,ETH,1504310400,152765,43181,5737298,123564,74440,13654789.1971761,91278007214431.8,2266552881652110.0
1837,ETH,1529107200,296327,62803,33285475,189408,105503,1560524.44226262,223693195611768.0,3324661248172340.0
1838,ETH,1540166400,281713,40682,40041657,164818,97375,1592193.67626763,218487772444303.0,3049057227455170.0
1839,ETH,1549411200,171986,26504,44692377,117035,67012,1755273.44375993,132852460769071.0,2335671878611980.0
1840,ETH,1572480000,247514,51477,60830255,134713,83115,1712544.029575,177348462751672.0,2459902184608800.0
1841,ETH,1582934400,229653,49316,67593049,123211,96441,1149899.60075049,173222691589110.0,2269910592830910.0
1842,ETH,1620518400,794922,242405,115291774,529753,383817,2602879.28670869,576031414038059.0,7585341678301540.0
1843,ETH,1622937600,525359,92456,119160122,227587,286318,1166126.03111098,590897747117786.0,8108469629882090.0
1844,ETH,1440633600,1590,193,18010,1420,922,272771.779912736,322865699790.857,6061793170675.0
1845,ETH,1446595200,2038,253,27779,1889,1214,805279.280973941,459253661322.561,7683428365755.0
1846,ETH,1469577600,27063,4155,388641,21571,13373,12384900.4587759,3662506172720.27,55342767348021.0
1847,ETH,1481932800,14792,1711,694309,13320,6827,3105235.57018185,5977541716800.68,87620770313559.0
1848,ETH,1494201600,55752,17643,1468925,46526,34380,19478134.3202108,23083374729339.5,369901172291790.0
1849,ETH,1494547200,47082,15475,1536737,40434,27204,18121352.951059,24961089819875.3,383745157741624.0
1850,ETH,1524355200,375269,91691,28649624,245555,147816,1256723.97639391,214813100022836.0,3200206543101990.0
1851,ETH,1538870400,230043,36505,39421658,143374,82477,973958.670975996,236317456085261.0,3322753253079020.0
1852,ETH,1552521600,228308,52202,46084608,143179,94025,2282259.20041692,137634088821978.0,1847700267983050.0
1853,ETH,1553126400,217302,48970,46413794,140276,99839,2482419.85289459,137197643851174.0,1838566369495780.0
1854,ETH,1602633600,391380,86515,87341406,199099,176776,3399241.88579648,248132307801779.0,3351928671130130.0
1855,ETH,1606953600,409059,90779,92553663,208349,187639,2349782.52032142,273898263238235.0,3661250721917700.0
1856,ETH,1609027200,428412,103847,95205323,244599,202165,3336877.07241375,274847095767767.0,3666338899958950.0
1857,ETH,1614816000,508702,143669,104477212,316216,244670,3050175.94910878,392781609863352.0,5262832893067250.0
1858,ETH,1619308800,680117,163848,112799524,347632,364457,1965398.51505069,533890408722835.0,7233477840636270.0
1859,ETH,1623628800,495937,91194,119886680,239421,251332,2298246.17622037,545801060568638.0,7513346104536360.0
1860,ETH,1443139200,1536,73,21604,1409,959,661615.555251748,413679736106.594,7168415486574.0
1861,ETH,1445299200,1311,59,23876,1199,819,501597.25891814,336974457676.335,5890061155249.0
1862,ETH,1451260800,2422,152,35151,1967,1598,441950.57705337,501391041188.974,8755506619822.0
1863,ETH,1460592000,12314,952,143452,11604,4968,943902.22131624,1918999537859.25,27740433945177.0
1864,ETH,1469491200,29171,4566,384486,24155,17084,20749743.5986851,3847382216846.2,50427620710509.0
1865,ETH,1475625600,16294,1600,543755,14443,6655,968832.977808938,5433407756042.63,79324712393958.0
1866,ETH,1503014400,189599,58166,5008062,151084,106073,15543704.4597074,83502868644650.5,1737829739166060.0
1867,ETH,1512172800,271028,89148,10410513,214729,126345,22407995.7175873,109950622480406.0,1533163044721880.0
1868,ETH,1560384000,324614,72501,52432338,187776,138941,2722365.23868062,148415691767767.0,1999873984541380.0
1869,ETH,1577318400,208066,112609,64562012,114216,62363,1162588.99019302,143790021094178.0,2485470546561010.0
1870,ETH,1582588800,243760,56106,67373143,138324,93716,1869801.58480144,168174135960232.0,2233161473673000.0
1871,ETH,1583798400,251075,57247,68144918,140542,95228,2622809.34237741,171970549906868.0,2296573245944540.0
1872,ETH,1606521600,406923,89921,92080385,187135,195047,1683858.96382171,264556898345373.0,3513159713577120.0
1873,ETH,1610409600,468627,124440,97241971,276637,206833,3629415.55344109,310503224754087.0,4233655374466910.0
1874,ETH,1445472000,1386,87,24210,1233,829,619252.906185133,320892344436.404,5638480891519.0
1875,ETH,1458432000,10071,1436,115010,9489,4495,555659.290967952,1355676098749.33,19451762077814.0
1876,ETH,1484352000,15653,2226,759560,14270,7066,937696.000195267,7193215991183.72,103831859099051.0
1877,ETH,1486080000,15984,1635,801912,14464,7849,1638911.78139723,7779855491418.6,112767616863117.0
1878,ETH,1494288000,51882,17809,1486734,44679,29984,19514556.810332,23985578376536.6,370811201647106.0
1879,ETH,1539648000,275248,45728,39782889,167781,103036,2242139.86176411,226741119986800.0,3221925491597150.0
1880,ETH,1553558400,241694,57082,46664349,150882,121068,2544803.47525298,131904936854608.0,1745878121805940.0
1881,ETH,1561939200,292532,69364,53836814,182961,121413,2442539.06028761,161157151631553.0,2172431919600500.0
1882,ETH,1567296000,248057,46692,57586378,132778,82437,1214050.25431149,164991010482646.0,2229436230305560.0
1883,ETH,1569888000,252220,49232,59177982,131401,83695,1695903.30956803,182087887085516.0,2496735295680970.0
1884,ETH,1445040000,1353,50,23520,1210,855,243852.97010094,351361089121.509,6046368510534.0
1885,ETH,1455753600,5531,743,64463,5076,2662,1126592.88377248,704824841219.741,12186292371444.0
1886,ETH,1458345600,9578,1226,113574,9017,4374,791521.633384523,1312355643168.22,19118332703884.0
1887,ETH,1480291200,16437,1612,658082,14707,7194,795059.332640637,4726813974250.07,69803405718871.0
1888,ETH,1482883200,15062,1857,721059,13748,7315,2901169.49783741,5567261308590.15,78202487835370.0
1889,ETH,1538438400,217721,34651,39207567,153448,82893,1094088.85524886,229429042415900.0,3344550676496260.0
1890,ETH,1539216000,256020,42685,39577872,158397,105459,3085185.68824247,228789878327964.0,3220042300943800.0
1891,ETH,1589932800,320157,94380,73628511,194595,132588,1660753.2573566,171659560299693.0,2306154635784650.0
1892,ETH,1593388800,444341,93482,77533540,203229,231915,1555099.93686913,177286193965182.0,2373110662531920.0
1893,ETH,1608076800,485879,146245,94073489,288069,208902,3227075.2583294,269024496367792.0,3623425230153640.0
1894,ETH,1439510400,1592,536,14810,1172,1098,2295429.08010175,177180146081.296,3177173581368.0
1895,ETH,1462233600,14860,1505,166827,13789,7213,1335178.05101318,2392758702954.58,35065295125416.0
1896,ETH,1469059200,21039,2564,366759,18387,8622,1758734.91994008,4253501348323.73,61965865490988.0
1897,ETH,1510704000,223244,75286,9081749,174710,116875,16648049.3501853,102767033644403.0,1437775012143500.0
1898,ETH,1530748800,247255,40021,34499887,172978,108997,1647151.9656526,239167990200209.0,3504456550679430.0
1899,ETH,1533859200,298821,62845,36807116,196253,134300,1819595.74883417,245576390779391.0,3526250256665240.0
1900,ETH,1555113600,250067,46729,47705906,136386,138122,1548673.05445583,142488052297562.0,1953352303910290.0
1901,ETH,1555200000,206183,46847,47752753,133306,95863,1729231.54589952,143215158340090.0,1908904855274950.0
1902,ETH,1566950400,278235,62845,57377980,155690,94648,1892616.17875029,161786793831106.0,2187263998505320.0
1903,ETH,1571875200,242502,58085,60459223,135342,83014,2468191.003724,178141206171479.0,2521419178399990.0
1904,ETH,1590278400,299675,91251,74019619,176242,132779,1230664.12390397,170796273522180.0,2310702270980220.0
1905,ETH,1599350400,345825,75259,84409042,191944,154052,5060523.07804796,229450877067588.0,3128243044333480.0
1906,ETH,1613174400,495410,158277,101737143,333072,249027,2191387.41088508,370661166027964.0,4932147756773750.0
1907,ETH,1452384000,2797,219,37319,2268,1814,140901.897458439,491487344559.202,8510737033832.0
1908,ETH,1466380800,20532,2735,301398,18989,8400,2614718.85476017,3521785341476.48,49375043291004.0
1909,ETH,1468281600,19651,2284,348626,18696,7523,865746.986283288,4149668309299.35,58472615118407.0
1910,ETH,1534204800,322562,63388,37057090,206375,129131,3136526.81081999,244127707157619.0,3532270670576270.0
1911,ETH,1544227200,258649,49147,42197967,151222,127920,2693389.89265263,160893714409943.0,2293066734990660.0
1912,ETH,1575072000,202491,41263,62374696,109680,71655,1305762.15805008,166973245985941.0,2612368197143910.0
1913,ETH,1621123200,660293,154517,116670360,402531,300773,2791397.93890804,600864267192553.0,8101474804859480.0
