,coin,time,addresses_active_count,addresses_new_non_zero_count,addresses_count,addresses_receiving_count,addresses_sending_count,transactions_transfers_volume_sum,mining_hash_rate_mean,mining_difficulty_latest
2550,LTC,1355702400,2431,1647,710809,1646,1731,167713.5279846,998621384.574711,185101969087.29
2551,LTC,1363132800,6672,4249,876642,5360,4797,1781222.94378762,2309983779.92871,232751140317.392
2552,LTC,1366156800,14853,9429,1128241,13764,10680,1393291.88080385,10824039004.6121,1388452020854.77
2553,LTC,1384041600,12925,5465,2116669,10443,8034,798339.2763773,34930972190.5988,5410786042813.79
2554,LTC,1411862400,9794,3256,4984104,8575,5362,2112034.8938708,1011420774245.11,149407621644632.0
2555,LTC,1428710400,27043,5745,5754441,25136,13287,2690942.6777541,1152645777271.48,181650854254920.0
2556,LTC,1441756800,8251,2215,6333643,6243,5077,3668420.38924771,1326612012368.93,183988096816573.0
2557,LTC,1442361600,8822,2434,6350989,6300,5585,2311298.35916726,1325187000451.35,202219497903232.0
2558,LTC,1492646400,16421,5986,8501884,13890,9741,1274612.77539825,3639642539460.1,567003716905756.0
2559,LTC,1494633600,41112,16285,8810115,31502,22234,2725450.88270258,6707845165214.81,917625853375875.0
2560,LTC,1529625600,99216,35742,31153896,86304,56986,5856655.97730431,289816821917098.0,4.53330110231989e+16
2561,LTC,1544486400,77734,27379,36473886,56537,55884,3151663.66592719,150074416218420.0,2.54892663806398e+16
2562,LTC,1557792000,82029,36278,41199881,65647,51822,6479240.21145211,333395966879056.0,5.07102909622285e+16
2563,LTC,1604793600,85743,31544,60556868,73891,57010,2748891.87159324,199130667234603.0,2.94398206120483e+16
2564,LTC,1604880000,94390,37744,60594612,80794,65215,4303808.87476487,202330854731128.0,2.94398206120483e+16
2565,LTC,1322611200,2080,1687,186155,1384,1757,101638.71294424,21808971.1120523,2860852366.09877
2566,LTC,1345507200,1982,1369,505545,1181,1408,100671.61422112,228743858.351392,36470968347.9255
2567,LTC,1371945600,9908,4552,1581193,8595,5076,1046723.85481815,23374537413.3494,3205608509669.73
2568,LTC,1376092800,9533,4235,1784388,7977,5707,526573.12471338,21707141701.0618,3727018142791.53
2569,LTC,1396915200,25949,8153,4070528,22735,10978,4157799.21474612,163232993822.51,26587809347922.9
2570,LTC,1427068800,14881,3691,5683579,12829,8413,2495098.9213372,1101557458649.65,159286248661418.0
2571,LTC,1431302400,16145,3636,5857570,12291,9342,2187965.9707489,1039800674374.84,178094196575812.0
2572,LTC,1463443200,12837,3956,7289288,9764,8282,11712996.3314048,1433998588598.85,202259408771001.0
2573,LTC,1467072000,18558,4243,7466642,16368,10125,9883731.34367233,1328786012062.57,188569790322653.0
2574,LTC,1482710400,8681,2615,7986533,6516,5919,8931114.63693851,2103974998544.72,281118939905709.0
2575,LTC,1485734400,10923,3124,8101293,8940,7506,37535124.8775117,2864417791877.83,425690872977473.0
2576,LTC,1513468800,280139,170385,17221962,235527,175412,12199515.4608901,95150860008884.5,1.36015485134152e+16
2577,LTC,1520985600,107678,44248,27452207,88500,64967,5749970.39500085,153243122530968.0,2.43609363326521e+16
2578,LTC,1537315200,80367,30066,33917973,68323,48157,1836033.02273183,219028522848818.0,3.73510592839959e+16
2579,LTC,1555977600,75523,31457,40589887,63082,47193,3979695.21505855,334191225441883.0,5.07653504039432e+16
2580,LTC,1576108800,55011,26553,48611725,44276,34924,2497916.68077379,134744855943490.0,2.24526888545925e+16
2581,LTC,1584316800,54119,23377,51604906,44202,33687,6409303.60898175,138845487294472.0,2.21280103148692e+16
2582,LTC,1595980800,106836,51259,56195812,88692,77675,4371717.42452201,271318826701740.0,4.0281272553595e+16
2583,LTC,1613347200,209058,88910,66570291,184059,125280,14631230.4736065,283901364626781.0,4.38548887934213e+16
2584,LTC,1618963200,369032,135796,73695278,276985,242247,10568741.6891003,303476537918058.0,4.63615467147952e+16
2585,LTC,1365292800,14299,9388,1022313,12616,10531,760362.05432703,6050453295.37009,883803440773.95
2586,LTC,1376265600,9016,3746,1791744,7788,4853,394872.08975406,26281676329.6992,3656939575323.68
2587,LTC,1380672000,8630,3403,1967023,7242,4277,570114.89615807,30867194686.8668,4571269623981.95
2588,LTC,1432166400,11374,2605,5887978,9144,6488,2824231.94973409,1051396901558.35,175394952969287.0
2589,LTC,1448928000,14913,3241,6603757,11535,9613,13437011.2574771,1257739890279.89,175632088268315.0
2590,LTC,1465776000,22815,5741,7400085,19615,11195,10516977.8620556,1265610940157.64,191522219786459.0
2591,LTC,1467936000,9536,3407,7502800,7635,6378,10206733.9625475,997691082617.168,210573653254333.0
2592,LTC,1487635200,11210,4264,8170014,9686,7469,1328112.8226021,2517023771818.12,425249264574965.0
2593,LTC,1523664000,99081,32318,28602242,87184,51765,3531051.01503847,208854754869955.0,3.06477315815217e+16
2594,LTC,1552867200,66516,28024,39325597,55898,42422,4294450.25982773,277441680512769.0,3.83020206282341e+16
2595,LTC,1555632000,71121,31141,40479691,60042,44920,3638404.37212369,335799662168637.0,5.06863420017346e+16
2596,LTC,1555718400,66099,28277,40507968,56949,40783,3174116.97794662,333173857179014.0,5.06863420017346e+16
2597,LTC,1570579200,62620,29321,46838690,51067,39671,1996058.8620914,285733298361792.0,4.2025634085413e+16
2598,LTC,1572048000,58795,24968,47265144,44619,38338,3864565.08306175,194643489064240.0,3.24077440570676e+16
2599,LTC,1572566400,53105,22420,47422653,41296,32740,5410562.78283617,169794690240035.0,2.9394557336825e+16
2600,LTC,1577232000,58225,33473,48950624,49627,35420,1454517.06994746,138868419834292.0,2.12117831038406e+16
2601,LTC,1590364800,77224,33930,53652056,55230,56520,4216028.40907411,209491135527516.0,2.9465354006936e+16
2602,LTC,1322524800,1872,1368,184468,1217,1433,91798.61702932,17568858.29333,2860852366.09877
2603,LTC,1341792000,3283,2037,443029,1582,2679,606821.15531266,179997983.965794,24901386447.2294
2604,LTC,1347667200,3139,2434,555302,2368,2519,489782.37244656,230815413.124864,39158754753.1347
2605,LTC,1356739200,1358,985,725175,940,911,66401.88929594,826209559.429803,131188077300.774
2606,LTC,1364169600,8217,5524,921578,7002,6238,721182.70360486,2705151333.5089,336336962580.577
2607,LTC,1370476800,9362,4760,1500717,8380,5037,1553864.90650935,17272616746.8634,2596748135083.38
2608,LTC,1389484800,31256,11155,3016827,27912,12892,4545237.18941692,112999061423.493,16713188009800.5
2609,LTC,1403395200,13202,4089,4551166,11407,5732,2831435.68042912,334444363794.855,51946648302280.0
2610,LTC,1424217600,12449,3293,5542233,10065,7651,1077451.42658284,1167127571572.96,180139477141169.0
2611,LTC,1424563200,8977,2995,5556302,7353,5606,1050277.55079194,1159977381270.63,174398353049322.0
2612,LTC,1440979200,9943,2514,6307959,7252,5957,4709429.58893362,1128649597412.71,168488542397224.0
2613,LTC,1452297600,26186,8357,6765473,24516,11003,12733166.4758138,1514152468368.42,229322375946156.0
2614,LTC,1488758400,11119,2826,8231908,8701,6695,756360.90032054,2695490396599.71,422570329616128.0
2615,LTC,1510099200,76449,38362,13916615,66594,46902,36072730.5990357,28762169463481.9,4437687758567630.0
2616,LTC,1515283200,390415,229879,21773755,320450,304975,17512965.8009042,98531669235978.4,1.60586209397741e+16
2617,LTC,1518307200,112916,50421,25549366,100558,62248,3482829.42511313,133617075969556.0,1.99078210906698e+16
2618,LTC,1519344000,166173,54972,26473038,107641,108852,3591743.88804151,147159577236470.0,2.12102587349898e+16
2619,LTC,1520035200,121877,48915,26940503,103574,66447,2176573.96623824,150208269927722.0,2.16187626766572e+16
2620,LTC,1531958400,90500,30307,31969616,77129,51729,2343953.14826709,276051657909233.0,4.16321613103845e+16
2621,LTC,1549238400,67952,27595,38038933,55685,42442,4137814.53537698,197288372946429.0,2.99244927365428e+16
2622,LTC,1551139200,67276,29423,38723913,56799,40767,5311071.56427256,240670908802917.0,3.54257989458114e+16
2623,LTC,1568678400,142146,76311,45948537,127167,84150,3554481.64683234,328365174711259.0,4.68175046623799e+16
2624,LTC,1579737600,53184,24626,49895272,43267,33614,3213887.99567346,143553064271134.0,2.24137911939304e+16
2625,LTC,1581033600,99140,41650,50371479,81543,54053,3600439.18415051,166142286467703.0,2.52334802359446e+16
2626,LTC,1584144000,51958,21895,51562146,40958,33054,4063891.40102788,140405666121520.0,2.73372684423916e+16
2627,LTC,1585440000,45990,18225,51884936,35990,28180,1210233.21874117,147238725825044.0,2.10203933411778e+16
2628,LTC,1619827200,311578,122710,74890986,276309,184475,7021639.29710753,332879133808545.0,4.64792758393268e+16
2629,LTC,1325980800,1018,742,236830,677,736,41375.05526879,16142574.2818252,5201727592.23374
2630,LTC,1334016000,1568,1152,340466,848,1202,74338.695098,53776227.113823,7233146984.20517
2631,LTC,1359331200,3122,1401,766293,1421,2500,184549.00703234,525248950.859627,87248246445.666
2632,LTC,1405555200,19247,6691,4670591,12514,12921,3557526.63690694,613341410315.755,86898484043098.8
2633,LTC,1436313600,18770,5809,6107085,15947,11245,13465287.9820364,1320167849548.5,198793674009967.0
2634,LTC,1463961600,23994,4545,7312781,21614,12329,5525256.12269934,1375100654021.17,208088966335385.0
2635,LTC,1464825600,20047,4052,7357292,10884,15493,5093847.91964091,1182796427563.18,172129804217129.0
2636,LTC,1471824000,13863,4178,7644194,11733,8040,5110514.47158381,1630395652617.09,227453299614462.0
2637,LTC,1482019200,8993,2006,7962265,4744,7236,5335080.46865351,1981948635139.9,290093454719960.0
2638,LTC,1508198400,74970,36451,13184590,64626,48073,5185618.3203803,28821333389371.2,4444290708581700.0
2639,LTC,1508803200,87682,39419,13424699,70830,57998,5739188.07345781,28757095880180.1,4383555197396770.0
2640,LTC,1531267200,86928,30211,31730463,75556,48837,6967258.66304667,266713029656484.0,4.15918268196444e+16
2641,LTC,1535241600,71620,25628,33151687,63111,40246,2433434.57534971,239676519462516.0,3.7591301087991e+16
2642,LTC,1543104000,83658,30532,36002141,63321,59051,4750061.58777526,177564555890720.0,2.94508367911416e+16
2643,LTC,1560297600,107013,49124,42274783,81234,72360,7786833.54841676,383030764047728.0,5.83049698773426e+16
2644,LTC,1581292800,82839,33729,50480242,66394,47437,5249891.49590336,165602750711585.0,2.6260646105501e+16
2645,LTC,1616284800,300523,99518,70022607,278239,147325,15059920.0685272,300758245321930.0,4.24064227561164e+16
2646,LTC,1376611200,8521,3366,1807558,7243,4365,1466684.6695026,23358680211.1345,3922319064283.26
2647,LTC,1409097600,10333,3407,4875211,8714,6111,6951136.02057436,793705826425.52,122285098899109.0
2648,LTC,1410048000,9368,3405,4912632,7888,5585,1221333.60830813,805750045229.482,119396898313448.0
2649,LTC,1416700800,8570,3086,5138250,7464,4575,898494.66378921,1414383938555.46,213968781231314.0
2650,LTC,1420934400,12823,5290,5299681,11259,7647,5489124.26899231,1264320673907.92,204810501173948.0
2651,LTC,1512864000,166703,85063,15846955,119599,111537,9749558.22287802,91597952483080.3,1.06216838554075e+16
2652,LTC,1526428800,113755,41366,29919476,99843,67948,4541419.4520785,318607932529313.0,4.47576906516625e+16
2653,LTC,1561680000,97935,43019,43035313,76116,64497,6460849.5175688,443636886581453.0,6.6235983242522e+16
2654,LTC,1581206400,101077,38881,50446513,88370,49289,5325175.64644546,168454339746012.0,2.6260646105501e+16
2655,LTC,1587340800,62250,34226,52455874,53916,36790,3343881.95119847,176767461965843.0,2.4953865310771e+16
2656,LTC,1607126400,95990,41891,61744556,84406,64139,4886310.46355399,228859122257039.0,3.42709312176642e+16
2657,LTC,1619740800,324015,131260,74768276,288731,183327,9959789.59858164,308758348328349.0,4.6889559484819e+16
2658,LTC,1346284800,2243,1523,518215,1349,1697,156631.75932074,229512159.560222,36799885665.732
2659,LTC,1371513600,9696,4509,1557098,8469,5098,1503380.12875856,20377479972.9845,2722021599839.34
2660,LTC,1398384000,28135,8195,4218881,22888,13841,10336833.1931025,160483838818.546,22559871682155.3
2661,LTC,1409443200,10138,3679,4888450,8951,5574,8041779.18762975,790860450280.235,120573783727803.0
2662,LTC,1419033600,7696,2717,5220565,6692,4383,2030057.2278273,1445873911149.9,232519413090805.0
2663,LTC,1419811200,9245,2796,5247245,7378,5275,1914377.8561085,1427583033462.49,253260236678742.0
2664,LTC,1435190400,15275,4489,6029829,13551,8816,7945327.24340425,1148269548386.72,170374643010371.0
2665,LTC,1453420800,12678,4020,6821334,10926,6645,4412346.23964731,1562595058078.01,233836962182553.0
2666,LTC,1456099200,19761,4105,6953591,14358,12062,4872077.75290751,1471813265827.82,222589808363897.0
2667,LTC,1487376000,25402,3486,8160093,23606,5955,404571.24010359,2939234320184.55,408813053471319.0
2668,LTC,1498435200,50897,25083,9797887,42869,34114,22048465.7388929,6999341503686.55,1096101960668970.0
2669,LTC,1504396800,64729,31089,11754473,55861,39550,7908755.86608236,20110670473834.1,2956097259223680.0
2670,LTC,1527638400,105417,33985,30431584,87427,61372,1351830.90140918,278170424562249.0,4.69151806675768e+16
2671,LTC,1529452800,89598,29669,31087097,77997,48088,2109736.71930197,298322144593388.0,4.58911821468544e+16
2672,LTC,1533081600,89665,30806,32368110,76919,50782,2915833.13634239,235471952797872.0,4.32511876874203e+16
2673,LTC,1557446400,73068,31383,41067081,59775,45645,3234098.63704931,348053095188186.0,5.11929581579013e+16
2674,LTC,1579651200,56964,25610,49870646,45298,35414,1424285.00051121,144751172179983.0,2.37984086261363e+16
2675,LTC,1615161600,250962,94491,68606667,219588,152996,11224351.6426121,294685195277820.0,4.2097190355117e+16
2676,LTC,1354233600,3384,2557,685687,2325,2518,286666.2655381,1184371070.62625,106901766837.625
2677,LTC,1400544000,20143,6025,4371537,15644,10153,5481416.1421101,219976780646.474,33834179989678.8
2678,LTC,1403740800,14838,4433,4569390,11485,8254,4268579.20538671,376021998129.876,56403783596447.1
2679,LTC,1422403200,11101,4500,5375961,9647,6747,2552506.60110615,1188032675896.09,181037584512507.0
2680,LTC,1492041600,16684,6218,8456910,14213,10239,2854825.75793047,2631946928895.69,394509230478909.0
2681,LTC,1507939200,72920,32802,13080759,64525,42775,6592141.11342869,28971179054856.6,3949539395726040.0
2682,LTC,1514332800,296505,184061,19158711,258311,189427,7427432.92260465,105498953483275.0,1.53293873667871e+16
2683,LTC,1524787200,115484,41854,29126239,100289,65678,3836025.85395224,243907445784887.0,3.57730607109896e+16
2684,LTC,1532908800,86686,29397,32305017,74987,47551,3025444.38393776,253402614664446.0,4.32511876874203e+16
2685,LTC,1564099200,72806,33447,44090200,60178,48073,1978157.48979678,418501673650844.0,6.66774130617964e+16
2686,LTC,1571788800,52908,22970,47191980,42634,32172,4160083.95998407,228153851964167.0,3.52373216624801e+16
2687,LTC,1592006400,126260,33389,54365699,50374,111419,4178493.12885866,230100268169048.0,3.38200560429392e+16
2688,LTC,1624320000,330458,92611,80546665,297747,153431,15738166.5098509,259921562594313.0,4.70099890025744e+16
2689,LTC,1343174400,2442,1721,466411,1444,1730,257568.10044386,149756368.313412,35938903149.9194
2690,LTC,1378425600,9594,4306,1889926,8454,5064,455096.26358146,33912863036.6255,4032903125242.89
2691,LTC,1386806400,34976,15814,2569980,30850,16422,14436514.4178625,89182293573.2113,12569263517092.9
2692,LTC,1395187200,49294,19472,3856598,39494,29869,22980966.1617675,172727172980.6,24635488582343.5
2693,LTC,1397779200,28025,8560,4164794,23116,13621,3549366.55237241,143633135473.302,24861131834729.8
2694,LTC,1418601600,8748,2862,5206255,7472,4728,1686643.95588921,1563452218294.68,241089260631956.0
2695,LTC,1429228800,12374,3286,5777675,10883,6844,3013371.74359022,1064977419566.68,178330071526806.0
2696,LTC,1455062400,12457,2946,6906423,8115,8339,2929934.84720206,1399360490388.48,230771168698337.0
2697,LTC,1473120000,10685,2739,7688452,9020,6605,7140521.53840882,1500505113153.83,234604245290899.0
2698,LTC,1500422400,53965,25709,10362514,45677,35032,9173869.60698074,10294676040809.1,1318482233226590.0
2699,LTC,1519257600,166102,58019,26418066,112421,107050,5361232.98588,144246035808728.0,2.12102587349898e+16
2700,LTC,1544400000,78689,27313,36446507,56616,56782,3735235.7464936,164184443398707.0,2.54892663806398e+16
2701,LTC,1568419200,71006,39979,45765236,60571,46405,2104766.58064455,327228792264375.0,4.75625407940254e+16
2702,LTC,1573257600,50595,22380,47694631,41032,31709,2793345.62566835,183014406857064.0,2.74429146560877e+16
2703,LTC,1573689600,61808,30699,47823339,51428,37549,5373361.6373345,179793775929936.0,2.75065350175363e+16
2704,LTC,1589068800,69706,30208,53109482,48820,52497,3908140.52704327,182806835070107.0,2.77021031946101e+16
2705,LTC,1591142400,92968,35657,53988004,54720,75718,3356573.85137793,243404028112877.0,3.72438319263972e+16
2706,LTC,1594598400,78689,40064,55530159,66239,56739,4080442.68359784,256841683826532.0,3.6823880421675e+16
2707,LTC,1323993600,1626,1354,207859,927,1358,59915.35497676,23654946.8179479,3099078236.40624
2708,LTC,1324857600,1144,942,219789,797,857,48761.84454717,13253207.7590588,3724191663.60179
2709,LTC,1332979200,1376,1046,328558,747,1062,177511.47330244,47447831.4441572,7507886949.67618
2710,LTC,1342224000,1691,1277,449363,1036,1181,100801.77794748,171870571.285122,25264400120.578
2711,LTC,1352073600,3004,1666,645253,1646,2369,614061.63157135,686019873.862845,109275682818.649
2712,LTC,1381449600,7901,3170,1997939,6835,3869,464307.20323934,26620108196.2617,4355715203613.33
2713,LTC,1384732800,27737,14191,2174697,22380,16604,76705097.8755767,38997719063.8532,5631797455384.36
2714,LTC,1385510400,41864,23188,2291760,34297,25203,53623209.1223193,42635704533.0836,6539554912566.88
2715,LTC,1389830400,31586,10884,3062433,28196,12566,5084074.89023696,103793927476.142,16886071398968.4
2716,LTC,1421539200,10768,4487,5331156,9097,6851,2779181.03969591,1161718724791.59,173339685003785.0
2717,LTC,1433030400,13694,3994,5922856,11066,8387,6894913.67888875,1101348331480.02,167076929893330.0
2718,LTC,1434412800,17068,5266,5974746,13962,11550,18183459.344313,971389983491.08,164921435840258.0
2719,LTC,1443830400,7104,1764,6391202,5522,4384,2240324.80630739,1359638577591.34,207284586067499.0
2720,LTC,1451088000,12373,3574,6705046,10561,6703,5502877.59393626,1457363853942.21,212882281782470.0
2721,LTC,1451952000,11413,3126,6743647,9366,5721,1642958.97985449,1486768572619.23,215425592081245.0
2722,LTC,1457308800,17075,3195,7008666,10963,10664,3935125.48069643,1610400741348.13,225644802430983.0
2723,LTC,1470441600,9299,2836,7598557,6881,6604,6914995.05324008,1478596722876.1,224764988409076.0
2724,LTC,1485388800,9632,2787,8089805,8467,5976,3147061.86769212,2783883504126.48,413653464563234.0
2725,LTC,1493337600,18848,7277,8575176,15905,12045,10199865.3264894,3378571719504.3,628428902636936.0
2726,LTC,1500768000,47452,23821,10462641,34765,35503,6837468.95811566,11366222380715.7,1505642115456490.0
2727,LTC,1501372800,40191,19917,10625500,34644,22268,57794782.0007929,12766800931233.8,1692850473938330.0
2728,LTC,1503964800,75580,41942,11535155,65556,45771,8174045.4628735,18224264451349.3,2240677202827770.0
2729,LTC,1504828800,76520,39473,11959374,66470,48813,12171156.4844712,22653381877636.1,2923843893853880.0
2730,LTC,1508025600,70944,31450,13112209,59377,44106,6163398.17387804,30686172450964.2,3949539395726040.0
2731,LTC,1525996800,119658,43649,29720326,105436,73194,3790719.83835292,301247449584486.0,4.28500923304352e+16
2732,LTC,1534636800,83284,26149,32947875,64737,53158,1874541.05526779,242461948533100.0,3.64203147073955e+16
2733,LTC,1579132800,52905,22778,49712118,41805,32892,5314488.72176003,155960210933721.0,2.42165219267171e+16
2734,LTC,1579564800,86105,28377,49845036,74330,39628,1691009.36393877,139197720088140.0,2.37984086261363e+16
2735,LTC,1595289600,97440,39263,55858103,85831,64471,4714544.76751339,269988587627775.0,3.99987669533174e+16
2736,LTC,1325721600,1753,1388,233899,944,1439,83756.51001529,31850872.3571844,4733463637.55146
2737,LTC,1341705600,3333,2111,440992,1593,2774,828314.05625612,157904276.822289,14609799326.7528
2738,LTC,1368144000,17335,10972,1340229,15920,11502,2386665.33776759,17151579858.8847,2017767481344.69
2739,LTC,1375228800,9175,3907,1744022,7876,4867,1287940.80723485,22120797419.6409,3833485233312.38
2740,LTC,1386979200,31482,13616,2598035,28226,13406,4353374.15081506,95710573075.0659,12569263517092.9
2741,LTC,1399852800,19529,6535,4326824,17447,8300,4458737.14877109,210949832682.593,29269785248266.2
2742,LTC,1428364800,12913,3242,5735832,10983,7445,1613857.07612362,1174024309261.97,179898794580866.0
2743,LTC,1431820800,13263,2826,5875845,9609,8181,1643389.60153596,1044886666083.91,173621936079183.0
2744,LTC,1443571200,10608,2395,6385040,8482,6685,4823166.80040122,1376560325521.91,207284586067499.0
2745,LTC,1445990400,13560,2942,6464444,9252,9567,4738222.44499013,1401673021675.37,215438171971700.0
2746,LTC,1467158400,9988,3059,7469701,7289,6731,7165752.12671586,1281633104857.34,188569790322653.0
2747,LTC,1479254400,9147,3003,7882805,7153,6188,6609138.87262514,1678801305266.13,251297086012299.0
2748,LTC,1502236800,49940,28149,10892329,41741,35074,11990771.4977011,12760587808695.0,1901832735852870.0
2749,LTC,1518739200,164839,80844,25930550,139151,99950,4948756.08891118,137399664764078.0,2.04692392145521e+16
2750,LTC,1529971200,87309,29476,31271452,76098,48018,3307898.67729599,278556609262263.0,4.49134924699512e+16
2751,LTC,1549756800,72593,30721,38223638,60143,44999,8020253.13779542,211988428557802.0,3.07119128080307e+16
2752,LTC,1555459200,67950,29949,40417731,57165,42574,3022335.24874867,324812818337386.0,5.0925206786106e+16
2753,LTC,1562803200,88952,41084,43542015,74514,55076,5302800.73959201,471999789668360.0,6.53613811301971e+16
2754,LTC,1578960000,91489,30305,49664011,79917,41563,12940601.1901445,161964635100501.0,2.41014547004379e+16
2755,LTC,1580169600,95971,30455,50021862,79063,47084,2243278.45550934,154529308652001.0,2.27630916987651e+16
2756,LTC,1594944000,83011,41890,55704784,69447,60813,5130907.24440931,258503958868370.0,4.01251979817622e+16
2757,LTC,1601510400,108971,38329,59128696,97047,67825,2642878.19483487,276202589512139.0,4.546263117371e+16
2758,LTC,1611532800,159475,65842,64714012,134121,100787,11723225.8919766,310849721447576.0,4.33150595776596e+16
2759,LTC,1612310400,195187,89712,65441239,169364,123258,16300320.1212595,289626551453200.0,4.50523233154192e+16
2760,LTC,1348272000,2112,1473,567580,1343,1574,550894.0778903,253350884.371104,37971115320.7678
2761,LTC,1369526400,10650,5435,1445491,9355,6035,1939987.96014111,16653586610.2096,2558312288332.96
2762,LTC,1382659200,10082,3968,2040643,8341,5211,960896.85827539,30736172846.7748,4310475084118.95
2763,LTC,1385683200,38019,20855,2340874,31953,20574,96807674.872686,47179465530.4004,6539554912566.88
2764,LTC,1413849600,7788,2441,5053193,6796,4192,816676.57889246,1004795488989.11,156811005217264.0
2765,LTC,1447459200,22441,4402,6541810,20680,10394,9924447.76034369,1314764412482.8,210364731761847.0
2766,LTC,1490659200,11730,3693,8326233,9795,7145,738096.45893904,2372679031538.8,382706692919768.0
2767,LTC,1547078400,69955,30243,37346991,60055,42631,6511621.50463128,180394967129521.0,2.62257900028079e+16
2768,LTC,1596240000,97918,41968,56344411,78871,67462,5108455.05634975,282444752601120.0,4.09026645296366e+16
2769,LTC,1596844800,106471,56031,56722175,95735,74146,4964740.85480848,246902742078136.0,3.75769429877903e+16
2770,LTC,1599091200,120325,45222,57961515,100703,84243,8781781.09794032,272145143760232.0,3.87235190553068e+16
2771,LTC,1624233600,255404,84773,80454054,223170,135766,11118113.4860835,268329932248894.0,4.70099890025744e+16
2772,LTC,1336780800,1159,963,371996,645,872,47433.52203422,31322348.7988473,4993093765.4041
2773,LTC,1341964800,1778,1237,445744,1025,1293,331319.74267516,167870742.998333,24901386447.2294
2774,LTC,1349654400,2429,1537,592032,1520,1875,613819.79218398,366331852.567588,56779512462.2359
2775,LTC,1357948800,1841,1175,742617,1249,1271,143413.93338289,653972545.511565,125244199007.001
2776,LTC,1360540800,3289,2362,790312,2498,2476,170598.78796184,530381590.602921,89309035358.8526
2777,LTC,1363392000,5719,3733,888390,4867,4270,667351.90478789,2674121905.05307,361740285984.016
2778,LTC,1365465600,16806,10709,1045265,14700,12535,2471518.46369079,7584003512.22396,1006952228598.78
2779,LTC,1411603200,9281,3153,4974497,8236,5083,1587121.97179862,980563998735.075,149407621644632.0
2780,LTC,1444003200,10282,2294,6396494,7780,6208,3392385.79581786,1447486600632.76,205682870955052.0
2781,LTC,1459728000,19677,3236,7127359,15212,10377,2568965.59877272,1537260493663.14,231821024967738.0
2782,LTC,1468454400,11720,3008,7522064,9204,7081,9082228.48848356,1462592332560.41,211999064482288.0
2783,LTC,1471132800,17092,2878,7622477,13893,8624,3880562.7387589,1494553377770.22,236154017292258.0
2784,LTC,1481587200,8510,2059,7950719,7058,4937,2209904.53389695,2081238308980.75,311679889813680.0
2785,LTC,1492300800,25039,4536,8473232,11918,19163,1061440.58061789,2567763530664.6,399498908449189.0
2786,LTC,1518393600,129325,56926,25606292,112439,72459,2829911.50013819,133946073862419.0,1.99078210906698e+16
2787,LTC,1521676800,107559,37432,27787129,89311,59687,2145364.40873424,175442605418263.0,2.45725027072589e+16
2788,LTC,1554940800,102779,58279,40244129,87191,74553,8449750.36840244,336778411543616.0,4.93881194075846e+16
2789,LTC,1575331200,90217,30961,48377322,80169,39958,4268456.72516469,161961226778999.0,2.32004756993638e+16
2790,LTC,1607385600,118343,48266,61876564,104628,77911,7225326.50940049,219820506447466.0,3.42709312176642e+16
2791,LTC,1611964800,177267,84524,65100599,156275,118328,21003288.3373896,282383811382023.0,4.24567495484474e+16
2792,LTC,1325030400,1364,1119,221946,886,1070,68233.10751678,16620817.9201022,2154634529.36319
2793,LTC,1368576000,12598,6872,1376776,11092,7555,2363538.85083375,16744882122.8879,2600678251430.03
2794,LTC,1377216000,9738,4222,1835594,8460,5008,371964.1556991,27875274970.4631,4203088096014.85
2795,LTC,1387584000,30372,12750,2721588,27537,13059,13861681.8677659,86675108347.7746,13877826577961.6
2796,LTC,1390003200,31361,10846,3083540,27877,12750,6598376.98252994,120684090660.213,16886071398968.4
2797,LTC,1398902400,21241,6154,4260402,18520,9275,4128635.11708143,189344295868.968,30462830859617.6
2798,LTC,1410998400,11439,4169,4951257,9193,6434,4386823.62075573,884009837024.732,142605603261871.0
2799,LTC,1415145600,7946,2225,5088127,6529,4346,946958.78739661,1239561339740.88,162178110097702.0
2800,LTC,1417219200,9309,2954,5154419,8065,5154,1453245.8589685,1468693887311.72,220201055242660.0
2801,LTC,1422316800,12096,4500,5371461,9792,7937,6954010.96884676,1221137049674.99,181037584512507.0
2802,LTC,1438128000,11507,3776,6206224,9368,7675,5184297.15639579,1257945316359.32,198982380466138.0
2803,LTC,1477094400,8559,2598,7807508,6571,5586,5887206.50790306,1387219599658.12,222096688965672.0
2804,LTC,1521072000,122964,47320,27499527,103887,71809,3639730.23263791,158147626395781.0,2.43609363326521e+16
2805,LTC,1528934400,105435,34349,30916759,82999,64908,3977440.59177418,304739445110988.0,4.72616988458096e+16
2806,LTC,1543536000,95261,36960,36162064,69265,70896,35683184.003549,174322159927887.0,2.61320378358333e+16
2807,LTC,1603843200,122711,36702,60126965,108151,71440,4208714.66502544,171572581557789.0,3.01109126141402e+16
2808,LTC,1609459200,112271,49904,63098414,98482,76554,7471073.07655819,253932107898867.0,3.82902190504716e+16
2809,LTC,1624492800,307311,86493,80719338,278544,140019,12610149.5419673,224212027688622.0,4.19286176962505e+16
2810,LTC,1336867200,1353,1036,373032,679,1064,50303.69193024,32659257.9921101,4993093765.4041
2811,LTC,1349049600,2315,1424,581183,1314,1803,477863.59535376,306359894.55615,47642799495.3163
2812,LTC,1350259200,4188,2889,607779,2905,3408,323096.94420104,630195751.230417,97352855101.6137
2813,LTC,1383004800,7072,2602,2051899,6095,3205,316201.1702606,30948114268.4381,4967200121156.37
