,coin,time,addresses_active_count,addresses_new_non_zero_count,addresses_count,addresses_receiving_count,addresses_sending_count,transactions_transfers_volume_sum,mining_hash_rate_mean,mining_difficulty_latest
3387,BTC,1577232000,543218,276066,593787206,401727,359284,595145.15227995,8.1815997733943e+19,5.56137852721655e+22
3388,BTC,1590364800,822993,397348,653764504,551380,542744,1098784.72239607,9.33728755050187e+19,6.50174006716546e+22
3389,BTC,1251849600,0,66,22165,0,0,0.0,3136573.62695436,4294967296.0
3390,BTC,1261180800,2,198,30711,1,1,50.0,9904421.38582127,4294967296.0
3391,BTC,1266969600,112,173,42670,5,107,5300.0,27306691.9278735,16240041227.7988
3392,BTC,1322524800,14242,7652,2594829,10965,8525,3939595.53206873,7883648906048.76,4684588175054590.0
3393,BTC,1341792000,31855,18636,4825185,25095,22274,2124537.33016712,13877312627230.6,7522439949719090.0
3394,BTC,1347667200,29929,16841,6443477,24818,19140,6916472.76921827,18880476947975.6,1.15708478517975e+16
3395,BTC,1356739200,39741,19966,8660694,29066,26467,990461.80808905,20946743155764.4,1.27974418237131e+16
3396,BTC,1364169600,65856,33371,11144470,52328,40365,1541353.24113522,47255666819916.2,2.87583549034482e+16
3397,BTC,1370476800,72638,36376,14195687,60004,46496,749364.61640094,139481109280748.0,6.70256819995118e+16
3398,BTC,1389484800,114282,57124,25626421,97266,72280,416360.21687443,1.42347400382188e+16,6.09233120263747e+18
3399,BTC,1403395200,182612,75707,39243434,162019,92772,523535.15283477,1.17045933312715e+17,5.78213413116663e+19
3400,BTC,1424217600,249911,133676,65024488,209860,173606,856052.0033652,3.56197313768776e+17,1.90934557688343e+20
3401,BTC,1424563200,273313,111789,65496301,234781,154653,470717.60717191,3.30997174690265e+17,2.00507869515072e+20
3402,BTC,1440979200,304369,158971,92436958,250200,205800,1285250.45719237,4.14264633384629e+17,2.33030452849449e+20
3403,BTC,1452297600,450544,221115,117288723,390619,299047,845726.93034904,7.82941644680379e+17,4.46162666499717e+20
3404,BTC,1488758400,680968,361518,232390048,537214,425215,1913364.97886825,3.14652876506317e+18,1.97898932399853e+21
3405,BTC,1510099200,860899,452268,325474101,646168,520104,4265261.16557737,1.03569181474605e+19,6.23989933775959e+21
3406,BTC,1515283200,1127763,621100,357803885,909981,645977,2754468.31061065,1.55546253593228e+19,8.29416791613813e+21
3407,BTC,1518307200,818411,226863,371202925,368605,610878,1396655.58926536,2.16655402650058e+19,1.23466318234703e+22
3408,BTC,1519344000,739558,270530,374596429,424503,515748,1008388.64774572,2.19867397260299e+19,1.29166153528337e+22
3409,BTC,1520035200,930019,265396,376827137,416956,713850,787436.3255743,2.70140446112294e+19,1.29166153528337e+22
3410,BTC,1531958400,636735,310270,414530794,465806,449065,963615.67018252,4.39341131811755e+19,2.22422228784067e+22
3411,BTC,1549238400,616372,318133,475813887,456125,409771,2098377.99086439,4.24262808186392e+19,2.49737828519513e+22
3412,BTC,1551139200,704073,371804,483148703,532173,476143,1720408.47309664,4.80352742221079e+19,2.60783802107564e+22
3413,BTC,1568678400,783191,390590,558241440,567917,528654,1145466.25263348,8.71607417086098e+19,5.10697164780102e+22
3414,BTC,1579737600,768892,382570,604412119,535914,528853,865459.65273348,1.16985038151036e+20,6.34640153194588e+22
3415,BTC,1581033600,868589,431324,610260228,599284,600904,1659457.19715184,1.07592529316594e+20,6.64263891249076e+22
3416,BTC,1584144000,765687,352606,624664556,517374,507589,1139283.14780427,1.05889831018393e+20,7.1094267092888e+22
3417,BTC,1585440000,579529,300456,629804113,428421,360548,645037.35498249,1.04376530800514e+20,5.97538357950362e+22
3418,BTC,1619827200,1048160,431476,823712651,677770,661925,1608114.02526483,1.57840516830813e+20,8.85143184520233e+22
3419,BTC,1231632000,0,93,169,0,0,0.0,4679435.77745756,4294967296.0
3420,BTC,1253577600,41,25,23511,1,40,2000.0,1322391.00459377,4294967296.0
3421,BTC,1293408000,985,607,173686,535,737,91519.0983169,119436221763.726,62209003651417.2
3422,BTC,1299628800,3237,2373,292451,2689,2284,244550.55503696,491536080780.8,327244808294148.0
3423,BTC,1311724800,23165,14675,1490107,20630,10579,1268003.8991725,14635713903860.8,7262342175053680.0
3424,BTC,1325980800,14463,6142,2813927,10408,8001,350088.03133142,9249193943808.82,5371963585403560.0
3425,BTC,1334016000,16985,8157,3429442,13055,9410,822709.57373196,11487165618216.1,6985994007502760.0
3426,BTC,1359331200,54027,27370,9471772,41663,35532,1686630.87151299,21304704136030.1,1.2750792960434e+16
3427,BTC,1405555200,173737,93817,41435687,146462,120705,463703.48538193,1.44680049327198e+17,7.44589144557807e+19
3428,BTC,1436313600,322632,211758,84203223,277955,236854,1274626.04142112,3.93070674693541e+17,2.12180038486126e+20
3429,BTC,1463961600,516358,220330,149030588,413008,302048,2131757.8269172,1.73294781949452e+18,8.3431810020775e+20
3430,BTC,1464825600,478264,233295,151279874,389412,306572,2339099.96206782,1.36205040839352e+18,8.56038811744832e+20
3431,BTC,1471824000,526721,253931,170342736,408540,345744,1982699.90537188,1.7110782174265e+18,9.33620589394548e+20
3432,BTC,1482019200,564856,283345,205523485,418255,369500,1409829.57595017,2.13155456998549e+18,1.33210066697455e+21
3433,BTC,1508198400,873931,475434,315819106,670961,545805,2823912.79988932,9.75062655629347e+18,5.14018548124605e+21
3434,BTC,1508803200,957970,502283,318958934,716445,608636,2583744.81751556,9.88850206047864e+18,5.14018548124605e+21
3435,BTC,1531267200,616206,275599,412260742,413231,433827,842815.72226632,3.59671456517917e+19,2.3036823578322e+22
3436,BTC,1535241600,502401,233141,425817252,368721,348721,513318.0089252,5.76444814001688e+19,2.88932133852765e+22
3437,BTC,1543104000,569046,257549,454690791,410534,385627,1065935.29312608,4.18221419088967e+19,2.85757194027127e+22
3438,BTC,1560297600,796273,387706,522845272,601929,514956,1309539.09231465,4.85423834480222e+19,3.20390847333309e+22
3439,BTC,1581292800,708218,368000,611366272,526812,454414,1044785.8974933,9.38834508021169e+19,6.64263891249076e+22
3440,BTC,1616284800,1101138,425283,803069656,612838,740365,1110233.34127789,1.71279837805097e+20,9.3911856710392e+22
3441,BTC,1247875200,0,4,19804,0,0,0.0,168153.131939551,4294967296.0
3442,BTC,1252713600,0,69,22838,0,0,0.0,3434102.49978562,4294967296.0
3443,BTC,1285372800,656,570,117696,394,536,29948.1,9382279265.41294,3942053017153.43
3444,BTC,1376611200,82054,53270,16767593,68590,63084,1069334.84878013,425244204347866.0,2.18228744511019e+17
3445,BTC,1409097600,187462,102408,45285315,156546,134080,1435106.55545782,1.95127805072171e+17,1.02412078000571e+20
3446,BTC,1410048000,233573,91573,46293377,211605,104374,368437.25605866,2.04378476975075e+17,1.17805072699253e+20
3447,BTC,1416700800,246798,92763,54432631,223460,117548,596861.56916647,2.80159561662219e+17,1.73087312286102e+20
3448,BTC,1420934400,250233,111235,60169085,215311,147737,1235011.09650809,3.03407950528557e+17,1.74551572674403e+20
3449,BTC,1512864000,1077246,524388,341869897,739368,644650,1985166.98012261,1.29076143212815e+19,6.83285027388034e+21
3450,BTC,1526428800,604416,295325,397232481,455071,391992,1150178.59273176,3.74686593801014e+19,1.77978225276676e+22
3451,BTC,1561680000,1008346,480421,529780579,729852,656579,1465412.04120639,6.39681641471773e+19,3.40793337814523e+22
3452,BTC,1581206400,686022,363417,610998272,508242,445238,570173.82121305,1.17611006736303e+20,6.64263891249076e+22
3453,BTC,1587340800,851022,443051,638349607,619551,559139,837746.13158247,1.15969768938588e+20,6.32013631441592e+22
3454,BTC,1607126400,1074607,468371,746325787,642967,713681,1524160.5792969,1.37997936545156e+20,8.22793530270419e+22
3455,BTC,1619740800,1116454,479506,823281175,738102,705075,2290040.84225326,1.71860377114415e+20,1.01283839075415e+23
3456,BTC,1346284800,33833,20394,6076306,28165,23933,11577381.7392289,18231017961093.5,1.04824801779282e+16
3457,BTC,1371513600,63023,33040,14577496,50811,41657,639684.38417488,133897629776869.0,8.30614818087983e+16
3458,BTC,1398384000,180417,98357,34397084,155313,120366,553342.74103482,5.83848834688464e+16,2.99739009439293e+19
3459,BTC,1409443200,190870,77917,45631292,170211,97569,511057.30379084,2.18670792641495e+17,1.17805072699253e+20
3460,BTC,1419033600,252813,125232,57700958,224109,156356,713484.29975065,2.56615145101635e+17,1.69469407840478e+20
3461,BTC,1419811200,199651,108203,58692617,163342,144808,796239.50973947,3.12888906366741e+17,1.69469407840478e+20
3462,BTC,1435190400,231660,117381,81976848,189423,159702,951008.58006242,3.67990409005284e+17,2.13427174254466e+20
3463,BTC,1453420800,501585,259713,120393674,399130,369384,7713234.65902222,9.84694314388522e+17,4.86853010508298e+20
3464,BTC,1456099200,538684,281800,128621901,465122,342093,4458419.29949616,1.0211645081572e+18,7.02191311002898e+20
3465,BTC,1487376000,689407,339810,226689403,510368,458794,1246517.13010967,3.2486647109199e+18,1.89313526505498e+21
3466,BTC,1498435200,704139,355266,275405850,515717,480580,3777268.8391233,5.04502416540958e+18,3.05671619081112e+21
3467,BTC,1504396800,586948,287629,299371912,437050,380278,1422789.10599524,6.77686175024031e+18,3.8146690758528e+21
3468,BTC,1527638400,592855,294702,401020748,443051,391704,1267877.97084214,3.7626991611656e+19,1.84982075657717e+22
3469,BTC,1529452800,584946,283337,406756848,425715,383288,1156332.83467733,3.93929668505242e+19,2.18076923002769e+22
3470,BTC,1533081600,705701,330708,418484015,495434,489921,903765.4716185,4.43848237655689e+19,2.55526389406631e+22
3471,BTC,1557446400,784376,401965,509822723,618160,469099,1359706.23552675,4.13301178289625e+19,2.87856004655158e+22
3472,BTC,1579651200,783825,389151,604029549,544483,540608,895496.73927182,1.14777773280262e+20,6.34640153194588e+22
3473,BTC,1615161600,1170132,491285,796176553,723506,753571,1959105.39326858,1.65400697216256e+20,9.21196515392756e+22
3474,BTC,1254355200,0,82,24262,0,0,0.0,3579757.86743645,4294967296.0
3475,BTC,1282694400,311,355,105176,163,221,15911.1,5511200817.19294,2198050592590.45
3476,BTC,1354233600,36891,18936,8042233,28760,22580,786504.66238092,21284631140125.3,1.47700015178049e+16
3477,BTC,1400544000,189650,103072,36388633,160642,133257,1495693.75051445,7.51577160555116e+16,3.80251335055769e+19
3478,BTC,1403740800,158470,85616,39597247,136096,107479,509041.11681291,1.12389307920374e+17,5.78213413116663e+19
3479,BTC,1422403200,200221,97735,62392829,157380,136240,926975.19195011,3.27249826069426e+17,1.77265643589656e+20
3480,BTC,1492041600,611381,314082,245983950,449351,403955,2141423.83780301,3.30871086385609e+18,2.23685654623875e+21
3481,BTC,1507939200,796782,405894,314499305,594469,478606,1516403.10032632,7.87203964618417e+18,4.82695605482122e+21
3482,BTC,1514332800,1032410,508200,351654124,749167,638320,2320848.80127889,1.44793088542793e+19,8.04492675803536e+21
3483,BTC,1524787200,675792,305162,391653624,502976,435753,1533872.09283498,2.72957776904058e+19,1.72746127101045e+22
3484,BTC,1532908800,636111,318076,417817065,479259,428779,873126.58442335,3.97623311004013e+19,2.55526389406631e+22
3485,BTC,1564099200,754318,374310,539874380,563040,481997,980636.26962489,7.44101931800586e+19,3.87139201457165e+22
3486,BTC,1571788800,744124,370670,570977270,544491,498898,1332394.46611025,1.0860832942167e+20,5.88044590000295e+22
3487,BTC,1592006400,809571,388084,662107774,541141,538918,581203.09834653,1.08697341767553e+20,5.89800031925055e+22
3488,BTC,1624320000,774368,341479,845162671,550936,433623,1936300.11200156,8.95015439064003e+19,8.56106855800957e+22
3489,BTC,1249516800,0,90,20777,0,0,0.0,4422937.62460524,4294967296.0
3490,BTC,1343174400,31294,18089,5168417,25250,21395,1016829.82924586,13934663943030.4,8016089616527540.0
3491,BTC,1378425600,72736,40146,17687286,57884,52070,696929.21452673,782108705246103.0,3.73374468269867e+17
3492,BTC,1386806400,128765,71486,23412087,109106,85532,910963.04395543,7318486987709410.0,3.9013372474604e+18
3493,BTC,1395187200,163345,76434,31131018,139639,95590,1103092.58099807,3.28293357612828e+16,1.82545469667128e+19
3494,BTC,1397779200,147504,80282,33810841,126924,100950,777654.41220483,5.35726558425903e+16,2.99739009439293e+19
3495,BTC,1418601600,242791,131967,57025734,202012,171487,874399.38651968,2.73427523997823e+17,1.71830776410802e+20
3496,BTC,1429228800,231643,121364,72418365,194721,154063,1152115.5568258,3.0562509416835e+17,2.12370630911236e+20
3497,BTC,1455062400,496405,274343,125489974,417924,351523,2641902.99013702,1.142432368917e+18,6.18975430320052e+20
3498,BTC,1473120000,519335,267234,174061248,413095,336317,1599132.7663037,1.51032431812046e+18,9.48139406677723e+20
3499,BTC,1500422400,717060,364699,283153340,519369,478877,2507301.72562346,5.99799623153203e+18,3.45540939947816e+21
3500,BTC,1519257600,713584,278053,374325899,499517,422242,1492975.69932048,2.24058825506686e+19,1.29166153528337e+22
3501,BTC,1544400000,620281,296289,459090717,443063,424334,1068944.51380313,3.48282280397884e+19,2.42511198823501e+22
3502,BTC,1568419200,658997,339012,557185393,491267,428903,612553.24880987,9.17009111708671e+19,5.10697164780102e+22
3503,BTC,1573257600,728794,367952,577175339,519289,494692,1046203.71046873,9.12529602311556e+19,5.463200662839e+22
3504,BTC,1573689600,748620,370749,578911628,535580,505319,1214798.02652346,1.08222769334075e+20,5.463200662839e+22
3505,BTC,1589068800,872989,403201,647376386,571795,585860,802931.99678369,1.35479821738636e+20,6.91696214587247e+22
3506,BTC,1591142400,954694,470226,657673310,646739,616450,1128261.73784402,1.03854501187773e+20,6.50174006716546e+22
3507,BTC,1594598400,907516,463949,675733346,638887,570179,1222950.97377536,1.18663171355459e+20,7.45002831255445e+22
3508,BTC,1231113600,0,0,1,0,0,0.0,,
3509,BTC,1234569600,0,136,4362,0,0,0.0,6779979.2491962,4294967296.0
3510,BTC,1239926400,0,112,11381,0,0,0.0,5599761.79122964,4294967296.0
3511,BTC,1241136000,0,121,13014,0,0,0.0,5982606.08534887,4294967296.0
3512,BTC,1241654400,0,122,13771,0,0,0.0,6041647.08588823,4294967296.0
3513,BTC,1257552000,0,69,26683,0,0,0.0,3478645.21814255,4294967296.0
3514,BTC,1268352000,9,121,45280,2,7,350.0,27319016.181667,19460847932.0561
3515,BTC,1280188800,611,471,93547,345,435,31898.53,1787649061.61369,1048887806432.5
3516,BTC,1323993600,10368,4816,2693247,7923,5788,478242.42232347,6779239141854.81,4960851870000180.0
3517,BTC,1324857600,11954,5544,2744740,9078,5943,695873.10773586,9940606855397.74,4981859256244460.0
3518,BTC,1332979200,16585,7458,3348940,12424,9026,1198833.60012353,10985075877401.7,6985994007502760.0
3519,BTC,1342224000,29542,17565,4925254,23500,19770,2465923.0873487,13761238417716.1,7522439949719090.0
3520,BTC,1352073600,37350,18169,7519851,28580,23105,2294717.82555077,24192544536660.9,1.4192102642222e+16
3521,BTC,1381449600,79150,44212,19072137,64394,52718,824898.80665948,1736004379925790.0,8.1295677540806e+17
3522,BTC,1384732800,163680,98501,21154119,139216,111985,2120256.3646133,4704149059491890.0,2.61770817759892e+18
3523,BTC,1385510400,197974,120839,22014557,169295,139967,3319510.60111249,5115252278550280.0,2.61770817759892e+18
3524,BTC,1389830400,130710,60700,25889305,106566,85205,600638.60093318,1.63017304837441e+16,7.68604562943018e+18
3525,BTC,1421539200,244983,114518,61144351,216817,145138,971480.14538764,3.29683360416399e+17,1.88856850481669e+20
3526,BTC,1433030400,294881,136818,78199723,251754,171884,935742.17441982,3.45952071495108e+17,2.0439573763483e+20
3527,BTC,1434412800,280181,156823,80638687,231472,198455,1879361.84523053,2.90984373730799e+17,2.13427174254466e+20
3528,BTC,1443830400,259500,138097,97848623,213587,175377,1010986.95983091,4.27712595796458e+17,2.61190808413717e+20
3529,BTC,1451088000,419588,187000,114509588,366944,270081,2695349.08374131,7.79470601046617e+17,4.01358984924881e+20
3530,BTC,1451952000,434786,221131,116419547,359452,299793,1388641.91911937,8.06265480040695e+17,4.46162666499717e+20
3531,BTC,1457308800,409449,205091,132127366,327688,280299,2896682.93454054,1.06341184277727e+18,6.80439658977675e+20
3532,BTC,1470441600,425125,213754,166468233,344253,266554,1514677.97033672,1.65498943939202e+18,8.6712473789832e+20
3533,BTC,1485388800,721017,369137,218698077,518101,497692,2111114.34665566,3.00596906566017e+18,1.68776436029854e+21
3534,BTC,1493337600,727284,407022,251521307,582807,442676,2452524.63952445,3.5293902410389e+18,2.24186349082815e+21
3535,BTC,1500768000,533013,250313,284419719,353154,366137,1598048.27414935,6.92797762726572e+18,3.45540939947816e+21
3536,BTC,1501372800,568481,282849,286683461,386530,383894,8864246.90765998,6.31324953441022e+18,3.6946252904538e+21
3537,BTC,1503964800,795715,416379,297509168,592992,531264,1955989.04075496,6.44369776326487e+18,3.8146690758528e+21
3538,BTC,1504828800,825463,395720,301345073,606474,542621,2165920.42930903,8.01157105471514e+18,3.96307240853443e+21
3539,BTC,1508025600,826687,395752,314895057,578167,527077,1322063.75629657,1.14766890457283e+19,5.14018548124605e+21
3540,BTC,1525996800,758779,302445,395826215,510455,511929,1306762.41429889,2.59755455922326e+19,1.77978225276676e+22
3541,BTC,1534636800,514081,245065,423772573,401848,324035,597182.57628973,4.51798133740276e+19,2.74419070584645e+22
3542,BTC,1579132800,741776,394948,601782936,555077,491616,886141.54849029,1.17800355309292e+20,6.34640153194588e+22
3543,BTC,1579564800,757020,389259,603640398,544518,512574,666185.78975801,1.11546305458732e+20,6.34640153194588e+22
3544,BTC,1595289600,923962,480481,679551874,660878,548351,889606.01611618,1.07922625023967e+20,7.45002831255445e+22
3545,BTC,1243123200,0,100,15529,0,0,0.0,4920568.35689572,4294967296.0
3546,BTC,1250467200,0,17,21456,0,0,0.0,750698.567086838,4294967296.0
3547,BTC,1251244800,48,49,21656,4,46,2348.06,2112798.53865705,4294967296.0
3548,BTC,1294185600,1390,970,180349,957,1072,49426.32646677,125481459554.808,70039839613066.1
3549,BTC,1325721600,15079,6958,2795727,11273,8590,683151.46477824,7964819684031.22,4981859256244460.0
3550,BTC,1341705600,27566,15971,4806549,21550,18930,819073.59380709,12960230981442.7,7522439949719090.0
3551,BTC,1368144000,83782,42602,13211260,70908,49901,910819.40029244,86026533892642.4,4.32773483992009e+16
3552,BTC,1375228800,80747,48107,16026569,65950,60865,858968.312691,296876656563742.0,1.34247624098124e+17
3553,BTC,1386979200,147127,72732,23562862,109120,104630,615264.19332036,8864945717630400.0,3.9013372474604e+18
3554,BTC,1399852800,153434,78045,35730526,127248,102199,549769.10090597,6.36777383747421e+16,3.80251335055769e+19
3555,BTC,1428364800,261904,142875,71106251,216591,183944,794595.32598273,3.63746685956322e+17,2.12370630911236e+20
3556,BTC,1431820800,259001,105442,76300422,214302,149848,620639.23758339,4.06670670328849e+17,2.09626561515844e+20
3557,BTC,1443571200,329187,163508,97387992,264548,227503,1424228.52352055,4.30872123135936e+17,2.5484339304613e+20
3558,BTC,1445990400,350473,178014,101930490,285896,239654,2014795.69029945,4.21041509842029e+17,2.61494039292394e+20
3559,BTC,1467158400,466163,239707,157814274,370825,309640,1984839.58486717,1.50587362921858e+18,8.99594466211063e+20
3560,BTC,1479254400,615878,337788,194572994,480832,402315,1954251.3232133,2.17147517976114e+18,1.09358537737234e+21
3561,BTC,1502236800,706714,388911,290001228,532275,458063,2421292.64612282,6.07024794179121e+18,3.96525583557378e+21
3562,BTC,1518739200,773217,278751,372644241,422404,558191,1100874.90231492,2.25981160237455e+19,1.23466318234703e+22
3563,BTC,1529971200,612971,269826,408296241,410397,420289,877512.50355115,3.69321781213367e+19,2.18076923002769e+22
3564,BTC,1549756800,495935,262051,477748883,380922,322583,617565.79942078,4.10403811598503e+19,2.60340251433503e+22
3565,BTC,1555459200,748387,383073,501207100,555660,503073,1588854.56823529,4.36717597503019e+19,2.74578277879344e+22
3566,BTC,1562803200,777665,373048,534701214,598380,489394,2957929.8112023,5.8321485938104e+19,3.89302700204976e+22
3567,BTC,1578960000,852442,440906,600978936,616186,579844,1248065.46393505,9.96284910068393e+19,6.34640153194588e+22
3568,BTC,1580169600,823221,423475,606216206,589163,566112,1048632.16774928,1.06314986933377e+20,6.64263891249076e+22
3569,BTC,1594944000,854365,459700,677745949,629581,504673,847975.33041727,1.01564691168888e+20,7.45002831255445e+22
3570,BTC,1601510400,931035,493343,714689106,679922,554838,1976789.47544776,1.19025275459601e+20,8.29558175890736e+22
3571,BTC,1611532800,1118494,515582,773361451,732850,709155,2312577.08666519,1.45582265847841e+20,8.94363852769662e+22
3572,BTC,1612310400,1189214,572200,778303296,836438,691956,2064073.91661522,1.55005982709536e+20,8.94363852769662e+22
3573,BTC,1232496000,3,103,1316,1,2,100.0,5784162.24391661,4294967296.0
3574,BTC,1303430400,4107,2508,411345,3235,2654,157742.95424113,803596944889.245,396629883003630.0
3575,BTC,1313971200,25025,16250,1823194,21977,10317,273233.35995305,15232874647151.1,7755426037811680.0
3576,BTC,1348272000,27040,13372,6584278,21812,16044,14866186.9091544,21344070293583.7,1.2301389812197e+16
3577,BTC,1369526400,68949,27766,13802782,52680,40848,384591.50136146,98438749667541.7,5.21985058283106e+16
3578,BTC,1382659200,100390,53571,19757554,79734,69426,2811542.40231338,2979204729134220.0,1.14989696064422e+18
3579,BTC,1385683200,188638,111893,22245489,161172,126455,2598578.38611887,5432557879744340.0,3.03829544062569e+18
3580,BTC,1413849600,209075,120450,50769166,172834,154040,577876.03751201,2.57355870029692e+17,1.5033451558107e+20
3581,BTC,1447459200,386377,179609,105322268,328210,230822,3098227.48139939,4.48023009821269e+17,2.82816102495485e+20
3582,BTC,1490659200,735746,386600,240273077,553934,489504,2330034.58894791,3.66857926223164e+18,2.04313829827667e+21
3583,BTC,1547078400,646786,328827,468037855,489563,436159,1163219.09709237,4.33533284837912e+19,2.41316854202662e+22
3584,BTC,1596240000,958501,458728,685088485,644315,611274,863882.30878119,1.13705295478948e+20,7.23597261389535e+22
3585,BTC,1596844800,950893,444555,688550601,625670,633002,804635.36026806,1.19630703361642e+20,7.23597261389535e+22
3586,BTC,1599091200,980455,489881,701230563,691581,579682,2740533.36300101,1.13957942448986e+20,7.54110058694394e+22
3587,BTC,1624233600,823420,343929,844821192,549330,490171,1748031.58202511,1.06073845769731e+20,8.56106855800957e+22
3588,BTC,1236038400,9,105,6293,1,8,400.0,5220484.64525091,4294967296.0
3589,BTC,1250640000,0,18,21484,0,0,0.0,887685.424762605,4294967296.0
3590,BTC,1265328000,249,227,38714,5,245,12249.0,20281318.3303582,7811035985.66283
3591,BTC,1265846400,77,169,39883,3,74,3700.0,15153131.8553294,7811035985.66283
3592,BTC,1314921600,15858,8493,1948190,13518,9381,253327.85551379,13817955366906.8,7635483259859630.0
3593,BTC,1336780800,22340,12769,3722993,18575,15474,3196153.94627747,10981225163219.0,7444069589160280.0
3594,BTC,1341964800,34959,21130,4869861,27576,24392,1148319.91811428,11725783205518.0,7522439949719090.0
3595,BTC,1349654400,47395,28174,6952389,37820,29149,1767608.18526691,25791894554936.6,1.31195253297058e+16
3596,BTC,1357948800,50555,24974,9023157,36746,32496,977434.00068973,19435872948926.0,1.39567091921029e+16
3597,BTC,1360540800,52067,28280,9893270,39406,37358,1324216.79690155,25543738709144.6,1.40680132785055e+16
3598,BTC,1363392000,50667,23861,10846386,40091,29081,2303437.08946281,42054791105819.9,2.08204859806693e+16
3599,BTC,1365465600,111535,61023,11827413,90586,69158,2075086.19903714,66993889076770.3,3.29552837193156e+16
3600,BTC,1411603200,199143,109280,48119753,167784,142541,674770.21200035,2.51370584955811e+17,1.48869690776208e+20
3601,BTC,1444003200,290435,135370,98101630,234715,188253,1372198.1118218,4.60553113833108e+17,2.61190808413717e+20
3602,BTC,1459728000,487207,237721,138183044,395969,317767,2127915.80327024,1.37471072192488e+18,7.16621792837638e+20
3603,BTC,1468454400,475078,233885,161218154,368789,313909,2095449.94276158,1.49759932030687e+18,9.16541405299582e+20
3604,BTC,1471132800,455985,205806,168359319,363863,262600,1714470.3099422,1.62828132663732e+18,8.6712473789832e+20
3605,BTC,1481587200,663651,359741,203894472,506810,441900,1563909.9546364,2.54665195719423e+18,1.23164959010663e+21
3606,BTC,1492300800,592286,278388,246995358,429114,383419,1900586.23859404,3.77497983806706e+18,2.23685654623875e+21
3607,BTC,1518393600,914734,286370,371489295,437373,691015,1672596.85500585,2.35666093585695e+19,1.23466318234703e+22
3608,BTC,1521676800,595109,270686,381944891,418235,379136,1101842.46013265,2.45313808439144e+19,1.48715063311814e+22
3609,BTC,1554940800,813435,432889,499049981,620636,529046,1885134.72905163,4.98298382040144e+19,2.74578277879344e+22
3610,BTC,1575331200,753755,405246,585844934,565367,497424,852602.43446235,1.01201267071307e+20,5.57196242092859e+22
3611,BTC,1607385600,1060847,536825,747779329,737179,654268,1618048.77133927,1.37391454200564e+20,8.22793530270419e+22
3612,BTC,1611964800,1085205,528513,776141990,756006,643155,1956204.42327233,1.41207694602468e+20,8.94363852769662e+22
3613,BTC,1258761600,0,73,27784,0,0,0.0,3597001.23453221,4294967296.0
3614,BTC,1297123200,1262,905,217704,924,897,66678.80722994,211086140249.417,111660044059593.0
3615,BTC,1300060800,2788,1806,302786,2049,2035,207648.38789148,420811492117.347,327244808294148.0
3616,BTC,1303257600,5252,3363,406390,4177,3710,4786855.25204533,666402622366.261,396629883003630.0
3617,BTC,1312588800,19901,12704,1623123,17060,9367,379344.00586713,11198970395031.7,8112277128610930.0
3618,BTC,1314489600,18215,11561,1901314,15994,7649,183430.28231928,10339379615977.0,7755426037811680.0
3619,BTC,1325030400,10541,4483,2754511,8063,5584,275643.67705459,8805484807602.47,4981859256244460.0
3620,BTC,1368576000,84133,41889,13408544,67773,52586,749205.42306148,78328831176109.0,4.80489049284766e+16
3621,BTC,1377216000,81474,43800,17080479,62889,61069,821495.99161818,495486057621312.0,2.18228744511019e+17
3622,BTC,1387584000,125334,67672,24134338,104875,85051,973596.2843229,8563010604674840.0,5.07202650272104e+18
3623,BTC,1390003200,106150,53054,26004284,91960,66529,353520.45689459,1.53719145701871e+16,7.68604562943018e+18
3624,BTC,1398902400,152948,84388,34890315,131387,102307,444632.70941716,6.76590320147795e+16,3.43634841634609e+19
3625,BTC,1410998400,192303,108086,47444081,164643,132846,699602.24369297,2.57455132142136e+17,1.28117728216162e+20
3626,BTC,1415145600,201322,118689,52438170,170478,145974,955122.96725367,2.60342239413186e+17,1.70096451355836e+20
3627,BTC,1417219200,186109,98859,55103375,154945,130595,974945.16626586,3.0847049241067e+17,1.73087312286102e+20
3628,BTC,1422316800,250796,141229,62295094,206372,179270,1165257.62779339,3.1100524143393e+17,1.77265643589656e+20
3629,BTC,1438128000,320946,186426,87471432,269578,231255,1121023.86862379,3.90399431023718e+17,2.24533609602135e+20
3630,BTC,1477094400,524405,265262,186866488,389770,356432,1349564.08956054,1.89962186591538e+18,1.08928207499406e+21
3631,BTC,1521072000,617134,295654,380099682,459148,391222,1946965.04262953,2.34513896340753e+19,1.41330451057245e+22
3632,BTC,1528934400,583184,289147,405213878,440162,388000,1844327.4356877,3.76466574260858e+19,2.12201659025037e+22
3633,BTC,1543536000,596001,302959,456211804,460129,393436,1853611.14461362,3.28434118493557e+19,2.85757194027127e+22
3634,BTC,1603843200,818951,441263,727509737,614988,439451,2661214.71904261,9.93888910656241e+19,8.58879041032697e+22
3635,BTC,1609459200,996185,439557,759997173,609725,648748,1602416.02101028,1.37674793367053e+20,7.98846438613553e+22
3636,BTC,1624492800,859113,383793,845936389,594984,524544,1857126.08874273,1.03806478271379e+20,8.56106855800957e+22
3637,BTC,1253145600,102,84,23187,2,101,5049.88,4137828.3388462,4294967296.0
3638,BTC,1253664000,0,36,23547,0,0,0.0,1687554.68229593,4294967296.0
3639,BTC,1269734400,22,186,47992,4,18,2150.0,41889524.8682032,19607225400.8099
3640,BTC,1271289600,718,275,51659,74,689,113325.3,83574609.4850154,33585772347.8138
